created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Oct 29 14:11:06 +0000 2023;1718631546679382368;"@taeriarizz @artoneia @smoIiky @zhmatchu ITS A HUMANITARIAN DUTY #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW  #FreePalestine";0;0;0;0;en;1532312687333429249;1718629621032489375;jaedameow;https://twitter.com/jaedameow/status/1718631546679382368
Sun Oct 29 14:11:05 +0000 2023;1718631545995673681;"@markhyuckzens ITS A HUMANITARIAN DUTY #StopGenocideInGaza  #CeaseFireInGaza   #CeaseFireNOW #FreePalestine";0;0;0;0;en;1494462275322671114;1718622464883019901;haechanwfture;https://twitter.com/haechanwfture/status/1718631545995673681
Sun Oct 29 14:11:05 +0000 2023;1718631545819537744;"@jacksonhinklle Stop this happening again #CeaseFireInGaza #FreeGaza #FreePalestine #غزة_الآن  #ElonMusk https://t.co/1aBuq8EIiV";0;0;0;0;en;1353792803017527296;1718377017933013045;emaan24__;https://twitter.com/emaan24__/status/1718631545819537744
Sun Oct 29 14:11:05 +0000 2023;1718631545475403815;"#FreePalestine #GenocideSupporters #GenocideinGaza";0;0;0;0;qht;618856030;1718631545475403815;chifugah;https://twitter.com/chifugah/status/1718631545475403815
Sun Oct 29 14:11:05 +0000 2023;1718631545177821566;"@Creamytoastt1 IT'S A HUMANITARIAN DUTY  #StopGenocideInGaza #CeaseFireInGaza #StarLinkForGaza #CeaseFireNOW #FreePalestine";0;0;1;0;en;1416296427395772417;1718631269305893168;HYUCKSHAN;https://twitter.com/HYUCKSHAN/status/1718631545177821566
Sun Oct 29 14:11:05 +0000 2023;1718631543952859286;"At least 5,000 snaking through #Birmingham today for #Palestine demo. It's packed, full of families.  The Workers Party brought 2,000 leaflets all of which went very quickly. #FreePalestine #FreeGaza https://t.co/nmKafwAB2T";0;0;0;0;en;910280043691208704;1718631543952859286;BrumWorker;https://twitter.com/BrumWorker/status/1718631543952859286
Sun Oct 29 14:11:05 +0000 2023;1718631543076225299;"Wonder Woman would disagree. 🇵🇸 #FreePalestine #FromTheRiverToTheSea";0;0;0;0;en;1302223196347752448;1718631543076225299;YoProFederation;https://twitter.com/YoProFederation/status/1718631543076225299
Sun Oct 29 14:11:05 +0000 2023;1718631542979973168;"this breaks my heart into pieces. Mereka gak semestinya dapetin hal ini. Mereka punya hak untuk hidup aman seperti anak-anak diluar sana, Where's the human rights? #FreePalestine";0;0;0;0;in;1459010439606538242;1718631542979973168;acciodreko;https://twitter.com/acciodreko/status/1718631542979973168
Sun Oct 29 14:11:05 +0000 2023;1718631542753280177;"ITS A HUMANITARIAN DUTY  #StopGenocideInGaza  #CeaseFireInGaza   #CeaseFireNOW #FreePalestine";0;0;0;0;en;952396491384958976;1718631542753280177;xoxosoo93;https://twitter.com/xoxosoo93/status/1718631542753280177
Sun Oct 29 14:11:05 +0000 2023;1718631542732345506;"Bundan 100 önce Kuvay-ı Milliyeyi terörist ilan edenler şimdi Hamas’ı hedef alıyor. Bizim safımız yüz yıldır aynı. Hamas terörist değil ÖZGÜRLÜK SAVAŞCISIDIR! #FreePalestine";0;0;0;1;tr;1015276773158850567;1718631542732345506;daginikzevahir;https://twitter.com/daginikzevahir/status/1718631542732345506
Sun Oct 29 14:11:04 +0000 2023;1718631542275166248;"#FreePalestine  #ısraelTerrorists  #Gazabombing  #DoubleStandards";0;0;0;0;qht;1684716639785271296;1718631542275166248;ahmedamer56396;https://twitter.com/ahmedamer56396/status/1718631542275166248
Sun Oct 29 14:11:04 +0000 2023;1718631542233133507;"Bizler Antalya halkı olarak biatımızı yeniliyor, ve Kudüs'e binler selam ile direnişi selamlıyoruz...  Lebbeyk ya #Gazze Lebbeyk Ya #Kudüs Lebbeyk Ya #HAMAS  Ve bizler inanıyoruz ki zafer HAMAS'ın olacak, zafer Müslümanların olacaktır...  #FreePalestine #starlinkforgaza #Gaza https://t.co/fnS7VwtN0u";0;0;2;6;tr;1347450612817031168;1718631542233133507;HudaParAntlya;https://twitter.com/HudaParAntlya/status/1718631542233133507
Sun Oct 29 14:11:04 +0000 2023;1718631541138661793;"@nayenomynai IT'S A HUMANITARIAN DUTY! #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #Starlinkforgaza  #FreePalestine";0;1;1;0;en;1472198720594714629;1718628211993580010;nahaechii;https://twitter.com/nahaechii/status/1718631541138661793
Sun Oct 29 14:11:04 +0000 2023;1718631539905618295;"@erideulfess ITS A HUMANITARIAN DUTY FREE PALESTINE 🇵🇸  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FREEPALESTINE";0;0;0;0;en;1666743119130537986;1718619480795042150;sehunoshluv;https://twitter.com/sehunoshluv/status/1718631539905618295
Sun Oct 29 14:11:04 +0000 2023;1718631539578462568;"Pokonya sekecil apapun akun ini bakaln terus up pembelaan untuk Palestina 🇵🇸  ITS A HUMANITARIAN DUTY #StopGenocideInGaza  #CeaseFireInGaza   #CeaseFireNOW #FreePalestine https://t.co/gnoHuyWkZr";0;0;0;0;in;1663710138774228992;1718631539578462568;pacararlo;https://twitter.com/pacararlo/status/1718631539578462568
Sun Oct 29 14:11:04 +0000 2023;1718631538328527015;"DON’T STOP TALKING ABOUT PALESTINE DON’T STOP TALKING ABOUT PALESTINE DON’T STOP TALKING ABOUT PALESTINE  FREE PALESTINE 🇵🇸 ITS A HUMANITARIAN DUTY  #StopGazaGenocide #StopGenocideInGaza  #CeaseFireInGaza #CeaseFireNOW #FreePalestine #SavePalestine https://t.co/qOjIFH45En";0;0;0;0;en;1683893584666435586;1718631538328527015;enerjaesing;https://twitter.com/enerjaesing/status/1718631538328527015
Sun Oct 29 14:11:03 +0000 2023;1718631538211148083;"ITS A HUMANITARIAN DUTY  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;en;1233749088371273728;1718631538211148083;pookpickkya;https://twitter.com/pookpickkya/status/1718631538211148083
Sun Oct 29 14:11:03 +0000 2023;1718631537531670640;"THIS ATROCITIES HAVE BEEN GOING ON FOR TOO LONG  DON'T STOP TALKING ABOUT PALESTINE  FREE PALESTINE STOP GENOCIDE PUNISH WAR CRIMINALS  #StopGazaGenocide #StopGenocideInGaza #CeaseFireInGaza #CeaseFireNOW #FreePalestine #SavePalestine";0;0;0;0;en;86297455;1718631537531670640;Fay8Screw;https://twitter.com/Fay8Screw/status/1718631537531670640
Sun Oct 29 14:11:03 +0000 2023;1718631535165817168;"#Guantanamo se suma al clamor por la paz en el Medio Oriente, que cese la agresión! #FreePalestine";0;0;0;0;es;135255664;1718631535165817168;RadioGtmo;https://twitter.com/RadioGtmo/status/1718631535165817168
Sun Oct 29 14:11:03 +0000 2023;1718631534700454111;"RT AND REPLY‼️  ITS A HUMANITARIAN DUTY  FREE PALESTINE 🇵🇸 no internet communication, no food, no safe place to live  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine https://t.co/EPX8elHOlC";0;17;14;6;en;1603876383566233601;1718631534700454111;swrnjn;https://twitter.com/swrnjn/status/1718631534700454111
Sun Oct 29 14:11:03 +0000 2023;1718631534503276606;"sepertinya yg tau separah mana porak poranda palestine hanya warga twitter karna temenku aja gatau kalo se denting ini bhkn dia gatau ada problem apa sedih bngt😭😭😭  ITS A HUMANITARIAN DUTY FREE PALESTINE 🇵🇸  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;in;1224625225121185797;1718631534503276606;erichannsu;https://twitter.com/erichannsu/status/1718631534503276606
Sun Oct 29 14:11:02 +0000 2023;1718631533563515253;"#palestinelivesmatter #FreePalestine #IsraelTerrorrist https://t.co/ROjbD6rORn";0;0;0;0;qme;1056232021;1718631533563515253;Ayoub7764;https://twitter.com/Ayoub7764/status/1718631533563515253
Sun Oct 29 14:11:02 +0000 2023;1718631530741064120;"@SUHOLUCUU ITS A HUMANITARIAN DUTY  FREE PALESTINE 🇵🇸 no internet communication, no food, no safe place to live  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;en;1454362113846112258;1718595530622947414;dksfii;https://twitter.com/dksfii/status/1718631530741064120
Sun Oct 29 14:11:02 +0000 2023;1718631530728173638;"#gaza The world's largest prison currently. #غزة_الآن  #فلسطين_قضيتي  #فلسطين_حرة  #FreePalestine https://t.co/9cifbl983G";0;0;0;0;en;1434244940419276807;1718631530728173638;amirba2200;https://twitter.com/amirba2200/status/1718631530728173638
Sun Oct 29 14:11:02 +0000 2023;1718631529851613375;"@HoyPalestina #Cuba                                    #FreePalestine  #CubaPorLaPaz https://t.co/2oZB5E5WdG";0;0;0;0;qme;1174396898737885184;1718251390777081971;LazaroReve;https://twitter.com/LazaroReve/status/1718631529851613375
Sun Oct 29 14:11:01 +0000 2023;1718631528891359436;"@ArutzSheva_En #CeaseFireNOW #FreePalestine #IsraelCuak https://t.co/ux8vcuWoNL";0;0;0;0;qme;1274747788174098432;1718600498649894989;skzstellar;https://twitter.com/skzstellar/status/1718631528891359436
Sun Oct 29 14:11:01 +0000 2023;1718631526944981045;"Çok güzel bir yazı  Siyonist zihniyetin arka planına ışık tutuyor   #BoycottMcDonalds #FreePalestine #Gaza_Genocide #zionistterror #غزة_الآن";0;0;0;0;tr;2544430874;1718631526944981045;Ahmethamzat;https://twitter.com/Ahmethamzat/status/1718631526944981045
Sun Oct 29 14:11:01 +0000 2023;1718631526491943286;"@Corbinwithbones #FreePalestine #CeasefireNOW #CeaseFireInGaza #CeasefireForGaza  Here's this Old English man https://t.co/m80uGp6SwO";0;0;0;0;en;1193986127482540033;1718384173034168332;E1dr1tch;https://twitter.com/E1dr1tch/status/1718631526491943286
Sun Oct 29 14:11:01 +0000 2023;1718631525879537795;"HI #FreePalestine #CeaseFireInGaza #CeasefireNOW PLEASE DO NOT SHUT UP ABOUT THIS";0;0;0;0;en;1584935109995683844;1718631525879537795;TogeAngel468;https://twitter.com/TogeAngel468/status/1718631525879537795
Sun Oct 29 14:11:00 +0000 2023;1718631523149312137;"@westenthu ITS A HUMANITARIAN DUTY FREE PALESTINE 🇵🇸  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;en;924544987;1718626741340754242;13fbrxant21;https://twitter.com/13fbrxant21/status/1718631523149312137
Sun Oct 29 14:11:00 +0000 2023;1718631522620837902;"People of Pakistan 🇵🇰  stand with Palestine 🇵🇸  #IStandWithPalestine #FreePalestine";0;0;0;0;en;1518666711632863233;1718631522620837902;UmarLia73676604;https://twitter.com/UmarLia73676604/status/1718631522620837902
Sun Oct 29 14:10:59 +0000 2023;1718631520855101663;"@pajilovac ITS A HUMANITARIAN DUTY  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FREEPALESTINE";0;0;0;0;en;1671403273193140225;1718605795934585086;dsahiness;https://twitter.com/dsahiness/status/1718631520855101663
Sun Oct 29 14:10:59 +0000 2023;1718631520179786081;"DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE DO NOT STAY SILENT #FREEPALESTINE";0;0;0;0;en;1439528511266443264;1718631520179786081;Hyuncreamylatte;https://twitter.com/Hyuncreamylatte/status/1718631520179786081
Sun Oct 29 14:10:59 +0000 2023;1718631519751942640;"@wonnafin @01heartthrob ITS A HUMANITARIAN DUTY  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;en;1684890355958009858;1718594901728960995;heeseungcimol;https://twitter.com/heeseungcimol/status/1718631519751942640
Sun Oct 29 14:10:59 +0000 2023;1718631518950801867;"@blueishwan ITS A HUMANITARIAN DUTY #StopGenocideInGaza  #CeaseFireInGaza  #CeasefireNOW  #FreePalestine";0;0;0;0;en;1643193127967272963;1718559146482778513;yyeowjun_;https://twitter.com/yyeowjun_/status/1718631518950801867
Sun Oct 29 14:10:59 +0000 2023;1718631518611157265;"WTF IT'S DROPPING???? KEEP RISING IT UP #CeasefireNOW #CeaseFireInGaza #FreePalestine";0;0;0;0;en;1573687214286196736;1718631518611157265;syazamwhazamies;https://twitter.com/syazamwhazamies/status/1718631518611157265
Sun Oct 29 14:10:58 +0000 2023;1718631516924694768;"@BekirTiryakii @vonderleyen  @JoeBiden  @netanyahu  #FreePalestine  #GenocideinGaza";0;0;0;0;qme;1055725886;1718608572227928478;me_omerdeniz;https://twitter.com/me_omerdeniz/status/1718631516924694768
Sun Oct 29 14:10:58 +0000 2023;1718631516505620699;"@yellcveme ITS A HUMANITARIAN DUTY  FREE PALESTINE 🇵🇸 no internet communication, no food, no safe place to live  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;en;1175361152399761409;1718623922550390828;imarkiepoo;https://twitter.com/imarkiepoo/status/1718631516505620699
Sun Oct 29 14:10:58 +0000 2023;1718631516191035602;"@baemonarea IT'S A HUMANITARIAN DUTY #StopGenocideInGaza #CeaseFireInGaza #StarLinkForGaza #CeaseFireNOW #FreePalestine";0;0;0;0;en;1514108930170843136;1718590680585691494;rrdaisflwr;https://twitter.com/rrdaisflwr/status/1718631516191035602
Sun Oct 29 14:10:58 +0000 2023;1718631514723008747;"@BEOMBASTlC ITS A HUMANITARIAN DUTY #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine 🇵🇸";0;1;0;0;en;1574062402886242305;1718625107386753244;gummienucca;https://twitter.com/gummienucca/status/1718631514723008747
Sun Oct 29 14:10:58 +0000 2023;1718631514408468578;"#FreePalestine";0;0;0;0;qht;1648895594650566658;1718631514408468578;afriliaanaa;https://twitter.com/afriliaanaa/status/1718631514408468578
Sun Oct 29 14:10:58 +0000 2023;1718631514253242749;"Gimana engga coba, setiap harinya mereka selalu dibombardir. Biadab lu israel dan orang orang di belakangnya #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;in;1243836092253491201;1718631514253242749;aylopeu;https://twitter.com/aylopeu/status/1718631514253242749
Sun Oct 29 14:10:58 +0000 2023;1718631513947025481;"@jollyfullsun ITS A HUMANITARIAN DUTY  FREE PALESTINE 🇵🇸 no internet communication, no food, no safe place to live  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;en;1369889336963911680;1718630503639814358;thaiteanjmn;https://twitter.com/thaiteanjmn/status/1718631513947025481
Sun Oct 29 14:10:57 +0000 2023;1718631512374145383;"ITS A HUMANITARIAN DUTY I STAND WITH PALESTINE  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;en;1282580661207855104;1718631512374145383;Tamanna27888320;https://twitter.com/Tamanna27888320/status/1718631512374145383
Sun Oct 29 14:10:57 +0000 2023;1718631510369321134;"@jiewoongz IT'S A HUMANITARIAN DUTY #StopGenocideInGaza  #CeaseFireInGaza  #CeasefireNOW  #FreePalestine";0;1;0;0;en;1609824056832069632;1718630534329549161;weiqchen;https://twitter.com/weiqchen/status/1718631510369321134
Sun Oct 29 14:10:57 +0000 2023;1718631509396238338;"IT'S HUMANITARIAN DUTY PALESTINE WILL BE FREE🇵🇸  #StopGenocideInGaza #CeaseFireInGaza #CeasefireNOW #FreePalestine";0;0;0;0;en;1470695113663733760;1718631509396238338;naw_jaem1ne;https://twitter.com/naw_jaem1ne/status/1718631509396238338
Sun Oct 29 14:10:56 +0000 2023;1718631508208992692;"#FreePalestine  #CubaPorLaPaz  #SantiagodeCuba";0;0;0;0;qht;1451748131146813449;1718631508208992692;NoemiCuba67;https://twitter.com/NoemiCuba67/status/1718631508208992692
Sun Oct 29 14:10:56 +0000 2023;1718631508133695592;"@mycuterenjun ITS A HUMANITARIAN DUTY  FREE PALESTINE 🇵🇸 no internet communication, no food, no safe place to live  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;en;1395263213118230531;1718625369799164354;fllchanie;https://twitter.com/fllchanie/status/1718631508133695592
Sun Oct 29 14:10:56 +0000 2023;1718631506829320340;"@nananonobubu @nanajaejae_01 @nonnajeong @mynanaem IT'S A HUMANITARIAN DUTY FREE PALESTINE 🇵🇸  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;en;1548285985313529860;1718582708295864650;clare_lunetta;https://twitter.com/clare_lunetta/status/1718631506829320340
Sun Oct 29 14:10:56 +0000 2023;1718631506778927128;"@DYJRENCHIL IT'S A HUMANITARIAN DUTY!  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #Starlinkforgaza  #FreePalestine";0;0;0;0;en;1519331252452552706;1718630710733660318;acitzzyy;https://twitter.com/acitzzyy/status/1718631506778927128
Sun Oct 29 14:10:55 +0000 2023;1718631504413327862;"@cjhifuyu RAISE YOUR VOICES  SAVE PALESTINE, IT'S A HUMANITARIAN DUTY!  #StopGenocideInGaza #CeaseFireInGaza #CeaseFireNOW #FreePalestine";0;0;0;0;en;1142470527488950272;1718627834959417431;ReVe_kumon;https://twitter.com/ReVe_kumon/status/1718631504413327862
Sun Oct 29 14:10:55 +0000 2023;1718631504149184945;"Victim mentality #FreePalestine";0;0;0;0;en;1527812282184777728;1718631504149184945;Barampampam1;https://twitter.com/Barampampam1/status/1718631504149184945
Sun Oct 29 14:10:55 +0000 2023;1718631504124019112;"@JENOMARKLEE_ @babyhvey IT'S A HUMANITARIAN DUTY FREE PALESTINE 🇵🇸 #StopGenocideInGaza #CeaseFireInGaza #CeaseFireNOW #FreePalestine";0;0;1;0;en;1103174393084047361;1718622777991930277;puduyuss;https://twitter.com/puduyuss/status/1718631504124019112
Sun Oct 29 14:10:55 +0000 2023;1718631502936695241;"Palestine will not be freed with kindness, it will be freed when politicians and people in positions of power realise that the people of the world will not rest until Palestine is free. #FreePalestine #CeasefireNOW";0;0;0;0;en;1299143915166146560;1718627398260842676;RedHoodsMuzzle;https://twitter.com/RedHoodsMuzzle/status/1718631502936695241
Sun Oct 29 14:10:55 +0000 2023;1718631502190444660;"ITS A HUMANITARIAN DUTY FREE PALESTINE 🇵🇸 #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine https://t.co/qldSHpfAx5";0;0;0;0;en;1520829262688780288;1718631502190444660;vintaeh_kim;https://twitter.com/vintaeh_kim/status/1718631502190444660
Sun Oct 29 14:10:55 +0000 2023;1718631501859016853;"@gyuwonism @coupacookie @taegindaeyo @bzldrizzle @euphoricgenius @bebidell @mejinniee IT’S A HUMANITARIAN DUTY  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;en;1292429390769295360;1718480842341900529;jaeyunjin_;https://twitter.com/jaeyunjin_/status/1718631501859016853
Sun Oct 29 14:10:55 +0000 2023;1718631500915327338;"@shnqueenn IT’S A HUMANITARIAN DUTY FREE PALESTINE 🇵🇸 SAVE GAZA   #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #StarLinkForGaza #FreePalestine";0;0;1;0;en;1418152388871917569;1718630212953649454;babunyatoben09;https://twitter.com/babunyatoben09/status/1718631500915327338
Sun Oct 29 14:10:55 +0000 2023;1718631500760089034;"@haesunlovest @povbyyr ITS A HUMANITARIAN DUTY  FREE PALESTINE 🇵🇸 no internet communication, no food, no safe place to live  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;en;1428190023128551425;1718630289315074343;AndyPark23;https://twitter.com/AndyPark23/status/1718631500760089034
Sun Oct 29 14:10:55 +0000 2023;1718631500604948663;"@rnxclaws IT'S A HUMANITARIAN DUTY #StopGenocideInGaza #CeaseFireInGaza #StarLinkForGaza #CeaseFireNOW #FreePalestine";0;0;0;0;en;1170702454817640448;1718478477324960117;niniibeaarr;https://twitter.com/niniibeaarr/status/1718631500604948663
Sun Oct 29 14:10:54 +0000 2023;1718631500084896128;"FREE PALESTINE 🇵🇸  ITS A HUMANITARIAN DUTY 🔥🔥🔥🔥🔥🔥  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;en;1575811777295659009;1718631500084896128;zeyaooyin02_;https://twitter.com/zeyaooyin02_/status/1718631500084896128
Sun Oct 29 14:10:54 +0000 2023;1718631499724210677;"Stop genocide!!!!  #CeaseFireInGaza #CeaseFireNOW #FreePalestine";0;0;0;0;en;1551408374440284161;1718631499724210677;mochieps;https://twitter.com/mochieps/status/1718631499724210677
Sun Oct 29 14:10:54 +0000 2023;1718631499648606561;"@moleculeCH4 ITS A HUMANITARIAN DUTY FREE PALESTINE 🇵🇸  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;en;304837016;1718627267616866714;kopihitampahit_;https://twitter.com/kopihitampahit_/status/1718631499648606561
Sun Oct 29 14:10:54 +0000 2023;1718631499032109309;"Translated to Japanese. パレスチナ、ガザの詩人ハーレド・ジュマ（1965～）が2014年に発表した詩を日本語訳。 #ガザ投稿翻訳 #FreePalestine #StopGenocideInGaza https://t.co/PYdbOBrNmf";0;0;12;17;ja;2565804510;1718631499032109309;ShoheiHaraguchi;https://twitter.com/ShoheiHaraguchi/status/1718631499032109309
Sun Oct 29 14:10:54 +0000 2023;1718631498889523476;"ITS A HUMANITARIAN DUTY FREE PALESTINE 🇵🇸 #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine https://t.co/wBsvJqX8e6";0;0;0;0;en;724632546;1718631498889523476;miamiw94;https://twitter.com/miamiw94/status/1718631498889523476
Sun Oct 29 14:10:54 +0000 2023;1718631498235220475;"@doyjidowin IT'S A HUMANITARIAN DUTY FREE PALESTINE 🇵🇸  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #Starlinkforgaza  #FreePalestine";0;0;0;0;en;1676992423153770497;1718623261330911676;strawberijeong;https://twitter.com/strawberijeong/status/1718631498235220475
Sun Oct 29 14:10:54 +0000 2023;1718631497631146345;"@cheolopyu ITS A HUMANITARIAN DUTY  FREE PALESTINE 🇵🇸 no internet communication, no food, no safe place to live  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;1;0;0;en;1175361152399761409;1718627734044483939;imarkiepoo;https://twitter.com/imarkiepoo/status/1718631497631146345
Sun Oct 29 14:10:53 +0000 2023;1718631496142242216;"@amethysprim IT'S A HUMANITARIAN DUTY #StopGenocideInGaza #CeaseFireInGaza #StarLinkForGaza #CeaseFireNOW #FreePalestine";0;0;0;0;en;1527251882938597377;1718602182843588707;cinmocies;https://twitter.com/cinmocies/status/1718631496142242216
Sun Oct 29 14:10:53 +0000 2023;1718631495404052664;"Free Palestine from the Zionists colonism 🇵🇸♥️ #FreePalestine #israHellTerrorist #IsraHELL #israelkoyak #israelcuak";0;0;0;0;en;1607744259570143234;1718631495404052664;sysysysysyyyyyy;https://twitter.com/sysysysysyyyyyy/status/1718631495404052664
Sun Oct 29 14:10:53 +0000 2023;1718631494988742917;"@SumSumSeVeN ITS A HUMANITARIAN DUTY #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine 🇵🇸";0;0;0;0;en;1208009147226083330;1718620199019278364;jthvksluvr;https://twitter.com/jthvksluvr/status/1718631494988742917
Sun Oct 29 14:10:53 +0000 2023;1718631494930051080;"@erideulfess ITS A HUMANITARIAN DUTY #StopGenocideInGaza  #CeaseFireInGaza   #CeaseFireNOW #FreePalestine";0;0;0;0;en;1183639290896510977;1718619480795042150;pyakpyaksung;https://twitter.com/pyakpyaksung/status/1718631494930051080
Sun Oct 29 14:10:53 +0000 2023;1718631493579538502;"DON'T STOP TALKING ABOUT PALESTINE   ITS A HUMANITARIAN DUTY FREE PALESTINE 🇵🇸  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;en;974507357227986946;1718631493579538502;ffootn0tes;https://twitter.com/ffootn0tes/status/1718631493579538502
Sun Oct 29 14:10:53 +0000 2023;1718631493382070379;"افتقدناك صوت المقاومة الشهيد القسامي علي نسمان #الإجتياح_البري  #غزه_تقاوم  #FreePalestine https://t.co/MI7nuZ7WQb";0;0;0;0;ar;1151228676819816448;1718631493382070379;abyusr33;https://twitter.com/abyusr33/status/1718631493382070379
Sun Oct 29 14:10:53 +0000 2023;1718631493277532290;"@jaevrincea ITS A HUMANITARIAN DUTY!!!   #StopGenocideInGaza  #CeaseFireInGaza   #CeaseFireNOW  #FreePalestine";0;0;0;0;en;1307915231872520193;1718630263109148821;blueebey;https://twitter.com/blueebey/status/1718631493277532290
Sun Oct 29 14:10:52 +0000 2023;1718631491964743983;"@kumjvn DON'T STOP TALKING ABOUT PALESTINE DON'T STOP TALKING ABOUT PALESTINE DON'T STOP TALKING ABOUT PALESTINE DON'T STOP TALKING ABOUT PALESTINE  ITS A HUMANITARIAN DUTY!!!   #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW  #FreePalestine";0;0;0;0;en;1493189453846048770;1718630283728363798;staerryjam;https://twitter.com/staerryjam/status/1718631491964743983
Sun Oct 29 14:10:52 +0000 2023;1718631491377275079;"@suricidal here is the story   #Gaza_Genocide  #FreePalestine https://t.co/lYuX9kWsBX";0;0;0;0;en;917019823216963586;1718550683102674995;mira909000;https://twitter.com/mira909000/status/1718631491377275079
Sun Oct 29 14:10:52 +0000 2023;1718631488600555921;"ان آتنک وادیوں نے تو کمال ہی کر دیا یار۔۔۔ان آتنک وادیوں کی ویڈیوز شئیر کرنی بنتی ✌️#میرا_ووٹ_کپتان_کی_امانت #ImranKhanPTI #imgxเล่าเรื่อง #ShaheenAfridi #umpire #PakistanCricket #BehindYouSkipper #RizevGs #furyvsngannou #starlinkforgaza #FreePalestine #غزة_تنتصر https://t.co/VWZjY7P17G";0;0;1;1;ur;1686992028771454976;1718631488600555921;immipti;https://twitter.com/immipti/status/1718631488600555921
Sun Oct 29 14:10:52 +0000 2023;1718631488185610750;"@lvskylvia ITS A HUMANITARIAN DUTY  FREE PALESTINE 🇵🇸 no internet communication, no food, no safe place to live  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;0;en;1170870608562814976;1718630388237836730;luvstupp;https://twitter.com/luvstupp/status/1718631488185610750
Sun Oct 29 14:10:51 +0000 2023;1718631487569015168;"The most amazing way to explain the situation in Palestine.  IT'S A HUMANITARIAN DUTY FREE PALESTINE 🇵🇸 #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;0;1;en;1029698708089143296;1718631487569015168;korbanbangtan;https://twitter.com/korbanbangtan/status/1718631487569015168
Sun Oct 29 14:10:51 +0000 2023;1718631485522031041;"@HananyaNaftali #FreePalestine https://t.co/qEFQPSuHcQ";0;0;0;0;qme;2871521585;1718628559353426093;RupaniGarcon;https://twitter.com/RupaniGarcon/status/1718631485522031041
Sun Oct 29 14:10:51 +0000 2023;1718631483735482522;"@sh_4kira ITS A HUMANITARIAN DUTY  FREE PALESTINE 🇵🇸 no internet communication, no food, no safe place to live  #StopGenocideInGaza  #CeaseFireInGaza  #CeaseFireNOW #FreePalestine";0;0;1;0;en;1461357280838885384;1718626135389729237;markismarkeu;https://twitter.com/markismarkeu/status/1718631483735482522
